acquisition_events_mean,acquisition_events_std,bin_accuracy_mean,bin_accuracy_std,bin_auc_mean,bin_auc_std,bin_balanced_accuracy_mean,bin_balanced_accuracy_std,bin_f1_mean,bin_f1_std,bin_positive_rate_true_mean,bin_positive_rate_true_std,bin_precision_mean,bin_precision_std,bin_recall_mean,bin_recall_std,budget,mae_bin_clean_or_below_threshold_mean,mae_bin_clean_or_below_threshold_std,mae_bin_large_mean,mae_bin_large_std,mae_bin_moderate_mean,mae_bin_moderate_std,mae_bin_small_mean,mae_bin_small_std,mae_bin_tiny_mean,mae_bin_tiny_std,mae_dominant_bracket__main_pin_mean,mae_dominant_bracket__main_pin_std,mae_dominant_bracket__splint_mean,mae_dominant_bracket__splint_std,mae_dominant_clean_mean,mae_dominant_clean_std,mae_dominant_main_pin__splint_mean,mae_dominant_main_pin__splint_std,mae_log_mean,mae_log_std,mae_norm_mean,mae_norm_std,median_ae_norm_mean,median_ae_norm_std,n_bin_clean_or_below_threshold_mean,n_bin_clean_or_below_threshold_std,n_bin_large_mean,n_bin_large_std,n_bin_moderate_mean,n_bin_moderate_std,n_bin_small_mean,n_bin_small_std,n_bin_tiny_mean,n_bin_tiny_std,n_dominant_bracket__main_pin_mean,n_dominant_bracket__main_pin_std,n_dominant_bracket__splint_mean,n_dominant_bracket__splint_std,n_dominant_clean_mean,n_dominant_clean_std,n_dominant_main_pin__splint_mean,n_dominant_main_pin__splint_std,n_mean,n_seeds,n_std,near_threshold_mae_norm_mean,near_threshold_mae_norm_std,pearson_norm_mean,pearson_norm_std,rmse_log_mean,rmse_log_std,rmse_norm_mean,rmse_norm_std,series,spearman_norm_mean,spearman_norm_std,strategy,train_frac_clean_or_below_threshold_mean,train_frac_clean_or_below_threshold_std,train_frac_large_mean,train_frac_large_std,train_frac_moderate_mean,train_frac_moderate_std,train_frac_small_mean,train_frac_small_std,train_frac_tiny_mean,train_frac_tiny_std,train_overlap_positive_rate_mean,train_overlap_positive_rate_std
32.0,0.0,0.8927333333333333,0.0036012343562851815,0.9556196936738267,0.0022906464674668277,0.8937251902877795,0.0038381449260162883,0.8930290712370774,0.0029197163603404837,0.5174,0.0,0.9227960273776308,0.009952506069586005,0.8652235536657648,0.004599038344949068,3000,4.251022516136299e-05,6.6477239748385015e-06,0.004089720028516624,0.0008373453323669128,0.0010480656400549185,0.0001079337205573781,0.0004072357493319684,2.437252441348089e-05,0.00020984287382905234,2.8681308182403745e-05,0.0022136355830522803,0.00041089687080331217,0.0008574832280863026,1.9003126241929698e-05,4.251022516136299e-05,6.6477239748385015e-06,0.0019435415419357105,0.00037864733558206807,0.4721967338286979,0.026570926117499758,0.0009824910314249402,0.0001608898752260552,0.00010483173021687738,1.699667268318884e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00014629033358738011,1.0913321781536189e-05,0.899016570018444,0.033419284834599834,0.8292651680635889,0.023967985176204326,0.003198130717255393,0.0009633770806328653,active_base3000,0.8292456250098249,0.0020215736340281334,binary_variance,0.4814444444444444,0.005717635702341609,0.17966666666666664,0.0019051586888313697,0.18355555555555556,0.0034029761846919,0.11855555555555557,0.007390350732584841,0.03677777777777778,0.003937787810370967,0.5185555555555555,0.005717635702341563
32.0,0.0,0.9050666666666666,0.000956846672960486,0.9585806394976574,0.0030568107941062414,0.9062755626240268,0.0008173516380900858,0.9047555550011207,0.0013810551661657096,0.5174,0.0,0.940658082392032,0.003730885161116748,0.8715371730447107,0.005559966244141586,5000,3.60249123905087e-05,2.9548704605949215e-06,0.00411855035412165,0.0005751892707141935,0.0009868228727949058,1.8863756926053956e-05,0.0003650707468812068,2.1996446659718164e-05,0.00018002948639374633,6.986498923605099e-06,0.0020625248109998515,7.030459016255839e-05,0.000872131132657868,7.2929661428679094e-06,3.60249123905087e-05,2.9548704605949215e-06,0.001957223499982008,0.0002951622376581167,0.4302027972798755,0.0013666304490663886,0.0009667327532198018,0.00010400943492384977,8.982502671036248e-05,6.749256561976305e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00011827602658058354,6.063391675865712e-07,0.9050202497558705,0.027178885349844056,0.7640867560046313,0.004778536681906252,0.003137833673735947,0.0009418463222435949,active_base3000,0.8355242165889686,0.006509948111125901,binary_variance,0.4317333333333333,0.009017513823419162,0.13853333333333337,0.007122421560739639,0.2293333333333333,0.013900919234192953,0.14966666666666667,0.01494374636948699,0.05073333333333333,0.006863105872869966,0.5682666666666667,0.009017513823419181
32.0,0.0,0.9210666666666666,0.0021746008573733148,0.9710836478075073,0.0033277672068210834,0.9217514245118074,0.0018602153177322363,0.9219863769671494,0.003175599325825197,0.5174,0.0,0.9434106380034736,0.014378752882082959,0.9020744749387966,0.018622189681886003,7500,2.8748531583513705e-05,5.346924987187049e-06,0.0053076829415645435,0.0015048446703186627,0.0009814283874964998,0.00013930848221894808,0.00028891713443268636,8.429765012973873e-06,0.00014127389021738765,1.2330231535941055e-05,0.002628707643214309,0.0009240105106069432,0.0008030475660689263,1.0957911466162415e-05,2.8748531583513705e-05,5.346924987187049e-06,0.002358784108224729,0.0005318633684021012,0.39838890047471337,0.03512938203586646,0.001157798205185522,0.00028362944311434223,8.391975764728461e-05,1.2122139455078841e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.673704769109567e-05,2.0431459572129383e-06,0.8593166705754022,0.04718701681307593,0.663359181931541,0.010516967540797893,0.0044616410631097905,0.0016133277600160801,active_base3000,0.8513829370953173,0.0026803774152564385,binary_variance,0.4116444444444445,0.05003635221726176,0.16115555555555555,0.049190343326136796,0.23897777777777776,0.019141371391972726,0.13964444444444443,0.022156970867532665,0.048577777777777775,0.009269836921068777,0.5883555555555555,0.0500363522172618
32.0,0.0,0.9156666666666666,0.0060692302275952405,0.9660748619675038,0.0034838621796579408,0.9166398742199421,0.005996090251113189,0.9159342055555029,0.006661830122689785,0.5174,0.0,0.9458825255509707,0.01948279868864748,0.8886741399304213,0.02260783365707105,10000,2.99532926028776e-05,4.129528494498227e-06,0.00619111925674527,0.0011407778457566645,0.000911410407284119,5.0748934468999735e-05,0.00031161460459404544,1.0974551208382835e-05,0.0001533979946214872,1.682499113572088e-05,0.001843352393073524,0.00021553435336163748,0.000838793600006067,1.3326859077482487e-05,2.99532926028776e-05,4.129528494498227e-06,0.0030766147864226194,0.0006871143277241089,0.4026104402504387,0.021817219741619924,0.001301656979254162,0.00019776183350699405,8.531691734485018e-05,6.429787189418035e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,9.470625861734793e-05,3.4362275351127344e-06,0.8370223379827556,0.035996186719419544,0.6950302190556384,0.01065754890465973,0.0063999048746481366,0.0019342128818530897,active_base3000,0.8490587059943481,0.0035778955422160717,binary_variance,0.4202666666666666,0.09558578462419097,0.1601,0.0793844233251503,0.2283666666666667,0.04525640531706226,0.13956666666666664,0.0177061822222886,0.0517,0.011527647924302107,0.5797333333333333,0.09558578462419097
32.0,0.0,0.9173333333333332,0.01490622539597321,0.967971024963405,0.01145973708597717,0.9184548989541628,0.013737826475413176,0.9166924383069368,0.0181446687919946,0.5174,0.0,0.9518872169669219,0.017436485507839883,0.8862260018038913,0.04736577336592647,12500,3.7310985461002724e-05,1.0518179710344518e-05,0.0056291337130006435,0.0011347867694292994,0.0009013327547074884,8.194387481110542e-05,0.0003086205379548034,2.8145333308974722e-05,0.00016570839981936138,7.516509022842384e-06,0.0021952864647705106,0.00046899759531175017,0.0007888686913544246,4.185532491152554e-05,3.7310985461002724e-05,1.0518179710344518e-05,0.0026551448206578163,0.0004345591368141608,0.41727805483848246,0.05034723438007886,0.00120595588003412,0.00019174094041160864,9.889370145780656e-05,1.921144246090991e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,9.231372239294576e-05,1.4551462819116168e-05,0.8582422805355349,0.03759187613094944,0.6851423577248302,0.06293704037940369,0.004792289891633965,0.0011078858762420506,active_base3000,0.8492065739042628,0.01527631808448259,binary_variance,0.40005333333333337,0.11836037775464482,0.20056,0.14277953915039787,0.21456,0.017986661724733694,0.13445333333333334,0.02836804461988093,0.05037333333333333,0.015257621774779392,0.5999466666666667,0.11836037775464485
32.0,0.0,0.9162666666666667,0.018093338246130502,0.9700516246528529,0.013716418528343504,0.9174891427180639,0.01676604731968183,0.9151417955362926,0.02201146544308869,0.5174,0.0,0.9538352755842276,0.019000958800931146,0.8823605205514754,0.05495724171462133,15000,3.1650884376760867e-05,8.906724475357639e-06,0.006210385120326335,0.0018594275830245341,0.001031503374749169,8.639319085977697e-05,0.00030931397543418495,1.88622729345999e-05,0.0001544829605648859,2.911021798826703e-05,0.002076354842320774,0.00026054510260762367,0.0008422434297221231,5.617439558284795e-05,3.1650884376760867e-05,8.906724475357639e-06,0.0030685420506765793,0.0009262304877624074,0.4352251519344243,0.07399266305415272,0.0013280350053507782,0.0003095756471586785,0.0001022688372055806,2.314188588083965e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,9.158405000635439e-05,1.745919496488236e-05,0.8512862683360994,0.059776087342879654,0.6929509020024979,0.0724851754905514,0.005592869840144859,0.0026018793064875837,active_base3000,0.8502477152259084,0.021171845996356752,binary_variance,0.4098888888888889,0.1345479381273492,0.21184444444444442,0.1730942054218375,0.19895555555555555,0.01012665471922832,0.12922222222222224,0.03311686750857103,0.050088888888888884,0.01698254732306808,0.5901111111111111,0.1345479381273492
32.0,0.0,0.9028666666666667,0.005706915882408694,0.9634776366237235,0.005128338471416057,0.9040194704061072,0.005607427909859504,0.9026683703695907,0.006217706635688665,0.5174,0.0,0.937181007809733,0.01113462602369592,0.870892926169308,0.014678652915382692,5000,3.5291287175670306e-05,6.871568349297521e-06,0.003797149942576137,0.0005715117981798497,0.0009504281919664306,3.1786242564236794e-05,0.00038187124060850094,3.058005589430716e-05,0.0001880289844303041,2.4319681223549818e-05,0.0019636696091931407,0.00011215452420579411,0.0008409517192387129,4.839840480040444e-05,3.5291287175670306e-05,6.871568349297521e-06,0.0018162014723385998,0.0002974099989127479,0.43461281659333406,0.020257987030786285,0.0009061629106845229,0.00010974914311076782,9.136109414005962e-05,7.271303331139234e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00012788943111612837,1.3314759207951347e-05,0.9191369602252716,0.011554260629874262,0.7654354572464744,0.03578634051952762,0.00291024032835727,0.0006139195856478485,active_base5000,0.8413917264876689,0.00665446385675663,binary_variance,0.48360000000000003,0.006659329295557224,0.17733333333333334,0.0033038697848970272,0.18466666666666667,0.0003771236166328231,0.11873333333333332,0.0040835714216302796,0.03566666666666667,0.0016679994670929068,0.5164,0.006659329295557198
32.0,0.0,0.9199999999999999,0.0025664502073226964,0.9680659132102009,0.004162051000409991,0.9207810226496697,0.0021748068314535705,0.9207220380967368,0.0034146887871278494,0.5174,0.0,0.9445124632402925,0.007756664342894933,0.8983378430614612,0.01357145457282267,7500,2.7165888442360037e-05,3.62228734692548e-06,0.004936004581525614,0.0004703889453155272,0.0009307412865957118,5.271187975099456e-05,0.00028750085482690766,2.083326413958157e-05,0.00015017602471903362,2.2151484699617423e-05,0.003031085536379629,0.0006568806532862535,0.0007755082313138183,6.934864569109681e-05,2.7165888442360037e-05,3.62228734692548e-06,0.0019918445778752537,0.00016505591708837301,0.38605436500365337,0.012579844985563138,0.0010832560131161636,7.258924208649433e-05,7.728765194769949e-05,4.63094674372037e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,9.39611197569314e-05,9.197964141468934e-06,0.8645275566442772,0.022086167016111064,0.6809755366735774,0.024937041691348555,0.0038063724842556657,0.0003207653785857575,active_base5000,0.8477032408201296,0.0038540245562080867,binary_variance,0.46417777777777774,0.013208452213508724,0.13493333333333335,0.0038964371189873265,0.20302222222222222,0.0032301052996633953,0.1484,0.005289822513300627,0.049466666666666666,0.0015700908206805085,0.5358222222222223,0.013208452213508724
32.0,0.0,0.9235333333333333,0.0041063636251825585,0.974907585415575,0.003182206846188643,0.924153720454953,0.004057822989510919,0.9246074625800812,0.004158207751149634,0.5174,0.0,0.9436480640694946,0.0029191855046572395,0.906326504316454,0.0055599662441415945,10000,2.8324195240909376e-05,2.0486741360006918e-06,0.005417868574548168,0.0003877032995471962,0.0008398306798546438,4.6349907846892916e-05,0.00029403540260826677,6.48248610370682e-06,0.00017144532028464128,1.4903218568735059e-05,0.0020030424463210596,0.0002561235251076272,0.0007956728043701546,1.61929793076497e-05,2.8324195240909376e-05,2.0486741360006918e-06,0.0025723728568750157,0.00013556850929028575,0.371751943217239,0.016452909427430964,0.0011519263198285807,7.619716202164387e-05,7.900544172419662e-05,4.058492616348299e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.90985804996373e-05,6.89045481191386e-06,0.8706166160197997,0.0042921073040561464,0.6558038393082523,0.01967460990382975,0.005086436290665381,0.0003241696956958874,active_base5000,0.8537306622772264,0.004942836966256653,binary_variance,0.47553333333333336,0.012124997136311245,0.1225,0.0028083209693100675,0.1995,0.009652288157046836,0.1479,0.006753270812477956,0.05456666666666667,0.0016739839372652947,0.5244666666666666,0.01212499713631123
32.0,0.0,0.9232666666666667,0.0060538325785314635,0.9724300783887987,0.007193937152217653,0.9238635023225195,0.006376767191681135,0.9244454478390355,0.005351935002745002,0.5174,0.0,0.9431076684410403,0.015157423279823664,0.9067130524416956,0.006203532079479847,12500,3.0526327678567554e-05,7.802109806454188e-06,0.005580566800211372,0.0009576346273873802,0.0008648603517752846,7.066084789638951e-05,0.00029541247608749055,1.3945408059011288e-05,0.00016923428294304097,1.574314975681753e-05,0.0024661450140827886,0.0004601978249783336,0.0007901651700393451,4.1577848073273e-05,3.0526327678567554e-05,7.802109806454188e-06,0.0025045435221089716,0.00042777359240351074,0.38092943461565554,0.032369944280224536,0.0011859685184688426,0.00018284705021384521,8.247418251509468e-05,8.540217426010752e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.705985016527162e-05,6.455078144013768e-06,0.8564674889976142,0.036806303924100385,0.6592121306698044,0.0401147384476067,0.00453678420992052,0.0006978095043958547,active_base5000,0.8540548668981947,0.013560085324855996,binary_variance,0.4507733333333333,0.013483316440038877,0.11472,0.006893320438414756,0.22141333333333335,0.008414421482721727,0.15813333333333335,0.009183018143411352,0.05496,0.0040545612175260926,0.5492266666666666,0.013483316440038853
32.0,0.0,0.9240666666666667,0.006976786907707285,0.9739723728357323,0.005329585838772211,0.9245065210439117,0.007180258254508146,0.9255459467598305,0.0064757407223474854,0.5174,0.0,0.9399475984841014,0.015538005840129387,0.9118670274449169,0.01116760658679059,15000,2.848193790800217e-05,6.648369106337356e-06,0.005074717531786981,0.0007622626196903895,0.0008919828696356078,3.462777790895888e-05,0.00032441693276076013,6.31180400862476e-05,0.00018931122116575344,5.472520597099151e-05,0.0019144730986406305,4.2202494450374646e-05,0.0008257869325883387,5.3384731265304626e-05,2.848193790800217e-05,6.648369106337356e-06,0.0024596353461871744,0.0004306381740433806,0.37834175058415515,0.029253856024940416,0.0011065718526941418,0.00014876851578332552,8.526787011457297e-05,1.551433974486327e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.726245122688296e-05,1.2958208124391209e-05,0.8782553994640042,0.01804776545497857,0.6519944439640165,0.046727416038235416,0.004569070865442,0.001068924208574066,active_base5000,0.8576146922565876,0.012080402785143784,binary_variance,0.4816,0.030479768639153016,0.10515555555555556,0.010614641646515937,0.211,0.012690270405431196,0.1494,0.006723975896138519,0.052844444444444444,0.003771367109755189,0.5184,0.030479768639153033
,,0.8842,0.003963163719387151,0.9512992347585953,0.0010212102148758663,0.8844986031884053,0.00437774140069378,0.8867399634412444,0.0026685233644277795,0.5174,0.0,0.8981488107727139,0.014127158297477477,0.8759180517974489,0.009599062250838383,2000,6.255329885455984e-05,9.957111530629224e-06,0.005032227584641522,0.0015497779856410805,0.0011006763478391159,6.339948479067837e-05,0.0004373083276869256,1.8928170815143025e-05,0.0002480571263611128,1.777418826922053e-05,0.0023301293180285005,0.00040751806357168876,0.0008811547857135726,5.5365477484736065e-05,6.255329885455984e-05,9.957111530629224e-06,0.0024403260576008018,0.0007307015875155461,0.5008004576322043,0.03683531487718524,0.0011704473264490833,0.0002875466874297863,0.00012805879593239902,1.5814238004790584e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00016075679730147098,1.334534983199512e-05,0.8667749428086041,0.06654353576986816,0.8792614916810447,0.031370472905554954,0.004764960313389675,0.0024187517379021697,random,0.8207330107813203,0.005283781054012671,random,0.4785,0.010033277962194925,0.17499999999999996,0.0033416562759605636,0.18800000000000003,0.0004082482904638634,0.12133333333333333,0.009392668535736916,0.03716666666666667,0.004129837231121286,0.5215,0.01003327796219495
,,0.8927333333333333,0.0036012343562851815,0.9556196936738268,0.0022906464674668277,0.8937251902877795,0.0038381449260162883,0.8930290712370773,0.0029197163603404837,0.5174,0.0,0.9227960273776308,0.009952506069586005,0.8652235536657646,0.004599038344949068,3000,4.251022516136299e-05,6.6477239748385015e-06,0.004089720028516624,0.0008373453323669128,0.0010480656400549185,0.0001079337205573781,0.0004072357493319684,2.437252441348089e-05,0.00020984287382905232,2.8681308182403745e-05,0.0022136355830522803,0.0004108968708033122,0.0008574832280863026,1.9003126241929698e-05,4.251022516136299e-05,6.6477239748385015e-06,0.0019435415419357105,0.00037864733558206807,0.4721967338286979,0.026570926117499758,0.0009824910314249402,0.00016088987522605517,0.00010483173021687738,1.6996672683188843e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00014629033358738011,1.0913321781536189e-05,0.899016570018444,0.033419284834599834,0.8292651680635889,0.023967985176204326,0.003198130717255393,0.0009633770806328653,random,0.8292456250098249,0.0020215736340281334,random,0.4814444444444444,0.005717635702341609,0.17966666666666667,0.0019051586888313694,0.18355555555555556,0.0034029761846919,0.11855555555555557,0.007390350732584841,0.03677777777777778,0.003937787810370967,0.5185555555555555,0.005717635702341564
,,0.9028666666666666,0.005706915882408695,0.9634776366237235,0.005128338471416057,0.9040194704061072,0.005607427909859504,0.9026683703695905,0.006217706635688665,0.5174,0.0,0.937181007809733,0.01113462602369592,0.870892926169308,0.01467865291538269,5000,3.52912871756703e-05,6.871568349297521e-06,0.003797149942576137,0.0005715117981798497,0.0009504281919664306,3.1786242564236794e-05,0.00038187124060850094,3.058005589430716e-05,0.0001880289844303041,2.431968122354982e-05,0.0019636696091931403,0.00011215452420579411,0.0008409517192387129,4.839840480040444e-05,3.52912871756703e-05,6.871568349297521e-06,0.0018162014723385998,0.0002974099989127479,0.43461281659333406,0.020257987030786285,0.0009061629106845229,0.00010974914311076782,9.136109414005962e-05,7.271303331139234e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00012788943111612837,1.3314759207951347e-05,0.9191369602252716,0.011554260629874262,0.7654354572464744,0.03578634051952762,0.00291024032835727,0.0006139195856478485,random,0.841391726487669,0.00665446385675663,random,0.4836,0.006659329295557225,0.17733333333333334,0.0033038697848970272,0.18466666666666667,0.0003771236166328231,0.11873333333333334,0.0040835714216302796,0.03566666666666667,0.0016679994670929068,0.5164,0.006659329295557198
,,0.9047333333333333,0.0030125662740520345,0.9649044311956884,0.0014121193223409925,0.9055353328428192,0.003455442377315906,0.9055536233771576,0.0018831733220639952,0.5174,0.0,0.9302066807115211,0.014545022864023682,0.8824893699265558,0.010241701816383285,7500,3.7703142006036834e-05,8.179670148648922e-06,0.003999821105657564,0.0008612764421839978,0.0009174123122004254,4.526896317921498e-05,0.0003753110293184746,3.4233501522009905e-05,0.000195219708974924,2.7806890191193682e-05,0.001971374630776634,0.0002988186142389071,0.0008124031323543099,1.3664295599598755e-05,3.7703142006036834e-05,8.179670148648922e-06,0.0019063300281464144,0.0004235083774770869,0.43186057579980863,0.02357812418490699,0.0009357611625052473,0.0001660704065003686,9.637130271282028e-05,1.369779724546142e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00011902017183287328,4.243665228277543e-06,0.9351212516664313,0.00643532038649688,0.7385241904705245,0.016878952982260043,0.0029660086986439313,0.0008420036179562279,random,0.8400171291526851,0.0012139464560101793,random,0.48102222222222224,0.004918697007024689,0.17853333333333335,0.005185735420540841,0.18813333333333335,0.0026398653164297734,0.11688888888888889,0.0025816063522591253,0.03542222222222222,0.0016305721180305893,0.5189777777777778,0.004918697007024641
,,0.9113333333333333,0.006553031529164348,0.9699414111799287,0.005160058114327394,0.9128053371087855,0.0064244971163088345,0.9103618737185344,0.006958383835836713,0.5174,0.0,0.9540766178971228,0.003172804007380512,0.8705063780440665,0.010124314537076748,10000,2.3059241160897456e-05,2.693296205949505e-06,0.0030203094758227723,0.00020797034828444214,0.0008426568734116189,3.2157836204779096e-05,0.0003286126274555513,2.6428111751427104e-05,0.00013724661004875177,1.2586784108021742e-05,0.001779255590390676,0.00016988636257080203,0.0008478964165323483,1.2934743820456124e-05,2.3059241160897456e-05,2.693296205949505e-06,0.0013840503491611873,8.458070169837381e-05,0.3846049423505782,0.017713663664919787,0.0007371298941037673,3.119712723616643e-05,7.46655756150479e-05,2.260186024174243e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010861257737128953,1.1341225722199834e-05,0.9426099782761552,0.008540417592747231,0.6945387154379964,0.03999502894684876,0.0020353659472344544,0.0002184951914757927,random,0.8529756656390265,0.008390146672394922,random,0.48133333333333334,0.004034297405441926,0.17703333333333335,0.0036917325050562456,0.1898333333333333,0.0034682688605252136,0.11599999999999999,0.002760434748368456,0.0358,0.0008524474568362946,0.5186666666666667,0.00403429740544195
,,0.9133333333333334,0.005854532906693356,0.9704878329185108,0.006606022307877029,0.9146544564662923,0.006128061108702004,0.912838617507087,0.005250079256286272,0.5174,0.0,0.9522293447605482,0.013606391035363942,0.8766911480479319,0.002275933736974047,12500,2.821372339730379e-05,7.203812971496307e-06,0.0030260567130523212,0.00014724345863050234,0.0008310861388272088,2.226904094573403e-05,0.0003376570868004452,2.6868880256107572e-05,0.0001542748229633583,2.402353945575121e-05,0.001705523300713215,0.0001191133880446436,0.0008177351931116677,1.1646219416196936e-05,2.821372339730379e-05,7.203812971496307e-06,0.001419173743219587,6.20653429357608e-05,0.38554220001916445,0.024493134185066604,0.0007401576860450341,3.2769450861669665e-05,8.053671626839787e-05,8.390652837484305e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010620148385979097,1.0924075051646644e-05,0.9478986863762774,0.004393780058736574,0.6834928298381419,0.04527241060978217,0.002041510701207885,9.131441451698249e-05,random,0.8528810356192413,0.015435868101630662,random,0.4801066666666666,0.00395674389141151,0.17784,0.002926294585307502,0.1897333333333333,0.0010041690871340182,0.11613333333333332,0.0020597302951816028,0.036186666666666666,0.000842430346609668,0.5198933333333334,0.0039567438914114945
,,0.9177333333333334,0.0031169785940162553,0.9738809554589657,0.0030828031305479573,0.9192270340406378,0.002896066494807424,0.91679960438821,0.0037122151285946215,0.5174,0.0,0.9613163381359464,0.0032342461846877626,0.8763045999226904,0.009314660261269349,15000,2.202760618566835e-05,1.6857921658248077e-06,0.0033148487400670086,0.00011201322377319398,0.0008737396160349509,5.3608974152913133e-05,0.0003161017681499639,3.618453042533101e-05,0.00014334641125894146,1.2311567657820951e-05,0.0018700625772258821,5.960959311826587e-05,0.0008188578832903949,2.0309464952982695e-05,2.202760618566835e-05,1.6857921658248077e-06,0.0015267724599272732,0.00010643124885043758,0.3823526867570198,0.026283905930077452,0.0007922233872228262,3.1407227018241526e-05,7.600323495656387e-05,5.707059537047972e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010303105153017548,1.508163291705016e-05,0.9339928692946713,0.00447161105060871,0.6646943972283702,0.038773099344655004,0.002304873620907043,0.00018363857753820123,random,0.8562997629559904,0.007953374440233215,random,0.4796888888888889,0.0029979416807182444,0.17784444444444444,0.0025352819016802993,0.18957777777777776,0.0022019071419404636,0.11626666666666667,0.002141650453894533,0.03662222222222222,0.001481074018040146,0.5203111111111111,0.002997941680718214
