acquisition_events_mean,acquisition_events_std,budget,mae_bin_clean_or_below_threshold_mean,mae_bin_clean_or_below_threshold_std,mae_bin_large_mean,mae_bin_large_std,mae_bin_moderate_mean,mae_bin_moderate_std,mae_bin_small_mean,mae_bin_small_std,mae_bin_tiny_mean,mae_bin_tiny_std,mae_dominant_bracket__main_pin_mean,mae_dominant_bracket__main_pin_std,mae_dominant_bracket__splint_mean,mae_dominant_bracket__splint_std,mae_dominant_clean_mean,mae_dominant_clean_std,mae_dominant_main_pin__splint_mean,mae_dominant_main_pin__splint_std,mae_log_mean,mae_log_std,mae_norm_mean,mae_norm_std,median_ae_norm_mean,median_ae_norm_std,n_bin_clean_or_below_threshold_mean,n_bin_clean_or_below_threshold_std,n_bin_large_mean,n_bin_large_std,n_bin_moderate_mean,n_bin_moderate_std,n_bin_small_mean,n_bin_small_std,n_bin_tiny_mean,n_bin_tiny_std,n_dominant_bracket__main_pin_mean,n_dominant_bracket__main_pin_std,n_dominant_bracket__splint_mean,n_dominant_bracket__splint_std,n_dominant_clean_mean,n_dominant_clean_std,n_dominant_main_pin__splint_mean,n_dominant_main_pin__splint_std,n_mean,n_seeds,n_std,near_threshold_mae_norm_mean,near_threshold_mae_norm_std,pearson_norm_mean,pearson_norm_std,rmse_log_mean,rmse_log_std,rmse_norm_mean,rmse_norm_std,series,spearman_norm_mean,spearman_norm_std,strategy,train_frac_clean_or_below_threshold_mean,train_frac_clean_or_below_threshold_std,train_frac_large_mean,train_frac_large_std,train_frac_moderate_mean,train_frac_moderate_std,train_frac_small_mean,train_frac_small_std,train_frac_tiny_mean,train_frac_tiny_std,train_overlap_positive_rate_mean,train_overlap_positive_rate_std
32.0,0.0,10000,9.642838085280763e-05,2.839905770712335e-05,0.005440821661280435,0.0008660525440188284,0.0015689851549929136,0.0001563311017404095,0.00035812071365109495,7.009146879291635e-06,0.00010686654337080074,4.552163858890944e-06,0.004179337663544831,0.0003453276185003341,0.0009487089213682847,2.8027160396583982e-05,9.642838085280763e-05,2.839905770712335e-05,0.002187197183389352,0.00041914305983410633,0.8878273360552359,0.14928903360920615,0.0013305548385623986,0.00019371994225168541,0.0002027523275197988,4.291992274638272e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.0002443414222443765,5.2922199881100846e-05,0.8624542109664534,0.03260478113657337,1.1445247072168312,0.11989302540116753,0.0034284724039389445,0.0006502010752155215,active_base3000,0.7543610975344438,0.02485640650819775,raw_variance,0.14673333333333335,0.001049867716534904,0.7096333333333332,0.005342492135906462,0.0961,0.0027067816067549077,0.036366666666666665,0.002590152290674988,0.011166666666666667,0.0012256517540566822,0.8532666666666667,0.001049867716534896
32.0,0.0,12500,9.658676020590508e-05,1.5651307207307617e-05,0.005713202479198845,0.0005363580832604291,0.0015689078979093782,7.273517401529648e-05,0.0003492440760943813,9.726094443314432e-06,0.00010051665229052723,2.266019447985603e-06,0.004301876305346216,0.00015906647573255762,0.0009376072311829747,1.4038725642925988e-05,9.658676020590508e-05,1.5651307207307617e-05,0.0022848947973966353,0.0002981469461156473,0.9098811613418452,0.08011883503780953,0.001376544989967382,0.00010920868371948034,0.00019658018330422541,1.7916830518213696e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00026779539406471606,4.129864856230128e-05,0.8558289344478432,0.023242109296974157,1.1561427309952539,0.06632462714944597,0.0038093016052660636,0.0005704568042292987,active_base3000,0.7568156656006265,0.018049680723519857,raw_variance,0.13392,0.004905941975468801,0.69936,0.008360159488111847,0.12277333333333333,0.003509276595286017,0.034186666666666664,0.00156812697898551,0.00976,0.0007946487693734052,0.8660800000000001,0.004905941975468815
32.0,0.0,15000,0.00015581796278096364,5.101086303727898e-05,0.005536232054468776,0.0013250085089577602,0.0014962829230305895,0.00010532508292966277,0.0003315913999303478,6.7836556573378e-06,0.00013487811043314988,3.80609957136741e-05,0.004221499447442057,0.00019976672513053655,0.0008958576270500393,2.5175103846292316e-05,0.00015581796278096364,5.101086303727898e-05,0.0021853260495791754,0.0006959438341725469,1.0076273220564091,0.12857317242918567,0.0013599634650568644,0.00027344200413666637,0.0002592355607096882,7.390691402385978e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.0003057328194423601,4.792461409663711e-05,0.859102089544706,0.04561027997049225,1.2595612055533774,0.12758601051733667,0.003859508761315096,0.0011715482551993518,active_base3000,0.7163122085884882,0.04238608363513368,raw_variance,0.12606666666666666,0.0009157065679127274,0.6691333333333334,0.002885981442921754,0.16051111111111113,0.003674268214703476,0.03540000000000001,0.0010081152197523333,0.008888888888888889,0.0009982701086762755,0.8739333333333333,0.0009157065679127194
32.0,0.0,5000,3.8372983972431466e-05,4.570465169085378e-06,0.003450718772189805,0.00062021657328688,0.0008621340674764333,2.745055682955167e-05,0.00039198289810556613,2.5997682862730878e-05,0.0001777018213395557,1.915327579500539e-05,0.0018002550850479161,0.0002874182233049853,0.0008439756666596275,2.7277278556148515e-05,3.8372983972431466e-05,4.570465169085378e-06,0.0016441417076447126,0.00022875137350062221,0.4262849795865044,0.006466352204742303,0.000831919704019898,0.00010520826735775428,8.392937039995256e-05,8.498078354318836e-07,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00013113220489281124,8.63557111209886e-06,0.94184282962082,0.009255284310582928,0.7784016428612706,0.024727124166682407,0.0025570740514901714,0.0005450731728963285,active_base5000,0.830522452548898,0.003733530001691232,raw_variance,0.4836,0.006659329295557225,0.17733333333333334,0.0033038697848970272,0.18466666666666667,0.0003771236166328231,0.11873333333333334,0.0040835714216302796,0.03566666666666667,0.0016679994670929068,0.5164,0.006659329295557198
32.0,0.0,7500,3.859110578396235e-05,2.3823547869254e-06,0.003546694504097865,0.00040597354012877196,0.0010606565048900507,0.00011091416044388469,0.0003879506150425796,2.468363287466269e-05,0.00015961312990536423,1.969013600216431e-05,0.002096630397970532,0.00013503159399212543,0.0008974857400333635,3.05396654567816e-05,3.859110578396235e-05,2.3823547869254e-06,0.0016848138086834306,0.00026191606968123496,0.4946665663244659,0.025207826418620845,0.0008846517581730947,9.029895531024169e-05,0.00010376180496981154,9.215879557837027e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.000141391914782675,6.389499251486403e-06,0.925661825428065,0.015542095974059538,0.8322752059812517,0.02196884922773142,0.0021431036716147056,0.00020336905270222126,active_base5000,0.8138295126171805,0.004166667891274585,raw_variance,0.3224,0.004439552863704811,0.4458222222222223,0.0014497339049155753,0.12884444444444446,0.0028748376228971023,0.07915555555555555,0.002722380947753521,0.023777777777777776,0.0011119996447286045,0.6776,0.004439552863704826
32.0,0.0,10000,4.655205474186846e-05,2.057214789622617e-06,0.004708054892215981,0.001113206959945939,0.001379936534493192,0.00016198853709797827,0.00038973435129022296,3.165878184980631e-05,0.0001171853691388157,1.6158103605070866e-05,0.003157722830943486,0.0005606712964547718,0.0009303325472216697,6.708088829665149e-05,4.655205474186846e-05,2.057214789622617e-06,0.00208231937091282,0.0004684071608526108,0.6393217810194755,0.07553515415162351,0.0011482674016740182,0.00021950772012678058,0.0001322545064491957,1.2928786025522113e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00016557927356804645,9.425346004557544e-06,0.8847674059328368,0.03838194292180601,0.9370401255397559,0.05900518259091232,0.0029332076685794468,0.000663597496239286,active_base5000,0.7988461620658464,0.008835576004737502,raw_variance,0.2418,0.0033296646477786124,0.5724333333333333,0.001281492185782751,0.10846666666666666,0.0007542472332656527,0.05946666666666667,0.00190146142626022,0.017833333333333336,0.0008339997335464534,0.7582,0.0033296646477786393
32.0,0.0,12500,5.974218423751822e-05,1.1826404385398661e-05,0.004935129518939323,0.0009499960638668346,0.0013750005099525656,0.00020602897331854073,0.00037600103866012756,1.4042713620428058e-05,0.0001200405957252702,2.7003314537874532e-05,0.003570719009721491,0.0005775148111901633,0.0009351996764149412,3.278957253820407e-05,5.974218423751822e-05,1.1826404385398661e-05,0.002042589745123912,0.0004026965932154532,0.6919482716369852,0.1435294053361768,0.0011915257191822198,0.0002032569113531288,0.0001447854095507258,1.9705141452847816e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00018349027298561935,3.034774633557428e-05,0.8767149095412702,0.037333844667249254,0.9896368045732452,0.09611823513114695,0.0033059053334803744,0.0007388973214314026,active_base5000,0.79239900321596,0.01150725007276781,raw_variance,0.19434666666666667,0.002282766352963489,0.63056,0.0017170517367471952,0.11256,0.0016983128883296728,0.04821333333333333,0.0017347686365109945,0.01432,0.0006231104770958892,0.8056533333333333,0.0022827663529634825
32.0,0.0,15000,0.00011587892684828874,3.512198918916462e-05,0.0057672660091767185,0.0015412338871425974,0.0015570514275256078,0.00014448403069609268,0.0003424364243955731,1.4031279974467797e-05,0.00011053599854407097,2.2658688287463532e-05,0.004213833288218009,0.0002663204682989284,0.0009193484956705062,2.839836896259899e-05,0.00011587892684828874,3.512198918916462e-05,0.0023415157512366707,0.00080368861236402,0.9415086134051839,0.131402316551279,0.0013925498163349667,0.0003134352880900718,0.00022227982966190515,5.8848670827354694e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.0002639288627981705,6.033583688717822e-05,0.8549968589435673,0.04962558340062335,1.186663906784691,0.12555658649085516,0.004018537158901602,0.0013268326011876418,active_base5000,0.7412223919528955,0.0349987468873361,raw_variance,0.16824444444444442,0.0036210632092566622,0.6386222222222222,0.003384642147869673,0.13822222222222222,0.0023102562521541414,0.04268888888888889,0.0007723620976436795,0.012222222222222223,0.0005820355934981687,0.8317555555555556,0.0036210632092566492
32.0,0.0,10000,2.347848990270448e-05,2.4250446232523085e-06,0.0032783484817237815,0.0004911709165741065,0.0008038579166777109,2.5964146868157644e-05,0.00029824046720601955,3.4413240704293846e-06,0.00011804485257058601,5.979113643988187e-06,0.002209902745220107,0.00027507534175046046,0.0008681835589753393,4.41759529123985e-05,2.347848990270448e-05,2.4250446232523085e-06,0.0013230378430648092,0.00017834910654169122,0.3922550157711627,0.008118801047849183,0.0007704544876011504,8.209141692814537e-05,6.618579974807896e-05,3.674637501527312e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010881597424936846,5.485922449105631e-06,0.9392675011840956,0.0020648912610976206,0.7036537997631281,0.024064800843653075,0.0021379783855003205,0.00035151658867031926,active_base10000,0.8433005859880233,0.0051450071535205765,stratified_log_variance,0.48133333333333334,0.004034297405441926,0.17703333333333335,0.0036917325050562456,0.18983333333333333,0.0034682688605252136,0.11599999999999999,0.0027604347483684557,0.0358,0.0008524474568362946,0.5186666666666667,0.00403429740544195
32.0,0.0,12500,2.5544416170051367e-05,1.1562881165787017e-06,0.0027155807095423697,0.0002823055636875887,0.00074006333729318,6.230853360250448e-05,0.0002867449268431695,3.6259444470809766e-06,0.00012232444206653604,1.0522669689805074e-05,0.0018159059550533936,0.00021425626342621963,0.0008189521914286502,2.2403406925816467e-05,2.5544416170051367e-05,1.1562881165787017e-06,0.0011397006327564987,0.00010663097182612946,0.3657260129768818,0.011411543002096613,0.0006607010904145571,6.046451037766733e-05,6.603602863227327e-05,3.002656165995236e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,9.83958498235891e-05,2.692409717425387e-06,0.9491163619577979,0.009440814133952057,0.6520060958425288,0.011308884204558308,0.00181543379308336,0.00023816843661314703,active_base10000,0.8572530392181213,0.005461429459431579,stratified_log_variance,0.46909333333333336,0.005507554407861595,0.20445333333333335,0.0028935483791051797,0.18314666666666665,0.003999644428640572,0.10874666666666666,0.0025267282314399295,0.03456,0.0008541662601625046,0.5309066666666666,0.005507554407861568
32.0,0.0,15000,3.6203752064963594e-05,7.009426353005512e-06,0.0034855801868081252,0.0005850430508965468,0.0009035107712486337,0.00012147689850624113,0.00032033463992514496,5.0563174123523214e-05,0.00013096851569327083,3.6059997595290305e-05,0.0022444233568343305,0.0006097681308143574,0.0007987276741046333,1.5684588544151363e-05,3.6203752064963594e-05,7.009426353005512e-06,0.0015014958356886982,0.0002476021122997996,0.42469250586618745,0.03503286349165338,0.0008343034073584753,0.00012580990877489076,8.85726234021907e-05,1.154223930840524e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010913405544733233,1.1173003230826444e-05,0.9321169347263254,0.021032627493270433,0.710271353976896,0.029574682650188512,0.002509022450942693,0.0005078220241794629,active_base10000,0.8415777445751097,0.0015067872528107193,stratified_log_variance,0.45968888888888887,0.005533020963963029,0.21524444444444443,0.0030043589731432213,0.1855111111111111,0.0032665910800022996,0.10502222222222224,0.002069412751435166,0.03453333333333334,0.0004898979485566355,0.5403111111111111,0.005533020963963005
32.0,0.0,3000,4.159538945085561e-05,9.25553669916009e-06,0.0034484964581098575,0.0006195763280890505,0.0009403324111461709,0.00010378107355268009,0.00037080504492439026,4.2794563916121864e-05,0.0001528052112253367,3.868648138914579e-05,0.002411417781743239,0.000729394467495778,0.0008450665046238521,3.299989045840552e-05,4.159538945085561e-05,9.25553669916009e-06,0.0014528254600723524,0.00011115980058499612,0.461526116853397,0.018635174758396024,0.0008442537797095296,0.00011603579813782525,9.501963427283044e-05,4.875736177311845e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00013516490950344742,7.9262475715474e-06,0.9233406909622325,0.02764228940233554,0.7981847524826274,0.019216192705049623,0.0024208419119059617,0.00045197322801985207,active_base3000,0.8309821739752867,0.0012199679096242828,stratified_log_variance,0.4814444444444444,0.005717635702341609,0.17966666666666664,0.0019051586888313697,0.18355555555555556,0.0034029761846919,0.11855555555555557,0.007390350732584841,0.03677777777777778,0.003937787810370967,0.5185555555555555,0.005717635702341563
32.0,0.0,5000,5.0074450436619856e-05,1.3075928948846009e-05,0.0030341335223154284,3.66140384192354e-05,0.0007990520188993454,2.7082867592315003e-05,0.0003813348119518236,2.3396186827123292e-05,0.00019640505018695946,2.9016785369841827e-05,0.0014683080734198483,0.00018672500151188634,0.0008082449548072916,7.050124057323446e-06,5.0074450436619856e-05,1.3075928948846009e-05,0.0015149036613001888,4.9526318856808774e-05,0.4331461040135845,0.011109416207672656,0.0007529195041372868,1.1962742750307622e-06,9.420018199080005e-05,7.887449053480679e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00013349981421227372,8.886898932538983e-06,0.9407270277593719,0.00459630710939738,0.781133254562748,0.020747478754394595,0.0022966416672732227,8.047499203799167e-05,active_base3000,0.8353893362635733,0.0016089336266409137,stratified_log_variance,0.4705333333333333,0.009269783648440194,0.22066666666666665,0.009680679498648615,0.17393333333333336,0.00965723677985697,0.10153333333333332,0.0021312489817527738,0.03333333333333333,0.0007717224601860158,0.5294666666666666,0.009269783648440187
32.0,0.0,7500,4.3097527733516e-05,2.1694388119112535e-06,0.003032029482120396,0.00012349733991086134,0.0008073663947524277,1.338332282738088e-05,0.0003405264669991009,2.9615341620863102e-05,0.000169060741814696,8.914859982308025e-06,0.0016658119545473306,0.00010125161181286678,0.0007930578455247021,3.7192532746757956e-05,4.3097527733516e-05,2.1694388119112535e-06,0.0014313067608374833,7.278995463142115e-05,0.41857063811974426,0.007318907318991583,0.0007448201841147957,2.1652877044345317e-05,9.375902057702963e-05,2.06964752559696e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00011654367924630032,3.5058954614596294e-06,0.9415319002207609,0.011152135476888926,0.7352585182602441,0.01832320587762261,0.0021800813779406015,0.0001383627063971313,active_base3000,0.8375675879987035,0.007564182037671798,stratified_log_variance,0.4665333333333333,0.0031117459669714282,0.23093333333333332,0.0038659003071969057,0.17248888888888889,0.0018677245679511727,0.09568888888888888,0.002234632015995832,0.034355555555555556,0.0007083278866893003,0.5334666666666666,0.003111745966971402
32.0,0.0,10000,3.3750883187154365e-05,3.516647562084035e-06,0.0030276056493704824,0.00028658942839456897,0.0008230737589526504,4.129784810038221e-05,0.00029090165717877346,7.69811347856777e-06,0.00013085357163618026,7.535879812952021e-06,0.0018984754260519467,9.77475327779611e-05,0.0008294333419896593,2.3193476120753175e-05,3.3750883187154365e-05,3.516647562084035e-06,0.0013223398184392535,0.0001520039063649003,0.4095187604236623,0.021513470371747216,0.0007350996178486421,5.828802709585289e-05,8.353384023962462e-05,6.077847110028842e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010608600154335065,6.074371993315219e-06,0.9408520607731695,0.009044502119065153,0.7005026098314966,0.029413858424299943,0.0019352943535445647,0.00012436861428551452,active_base3000,0.8434774775470991,0.00521394036375026,stratified_log_variance,0.46226666666666666,0.005330624311987821,0.23666666666666666,0.004631294515455575,0.17203333333333334,0.0015434449203720272,0.09423333333333334,0.0024716166549222196,0.0348,0.0007874007874011823,0.5377333333333333,0.00533062431198783
32.0,0.0,12500,3.427116814706712e-05,3.5063652198345165e-06,0.0029034177693484883,0.0002699802447968196,0.0007798080916923116,5.377512878855902e-05,0.0003145609215841878,2.2678937445315004e-05,0.0001458533211818378,1.1680664697105923e-05,0.0017846380610586088,0.0001400067665689399,0.0008008146261478341,3.645879746451895e-05,3.427116814706712e-05,3.5063652198345165e-06,0.0012900908804775247,0.00015927780751189916,0.39538740316987836,0.006101849340585492,0.0007091286111734976,5.556078097725995e-05,8.561032882425934e-05,2.3227154489366274e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010360043903705847,1.3876436231467646e-06,0.9396563290913509,0.010554583056307859,0.679966310388561,0.008496103304208726,0.001986973780350248,0.00026288308170494055,active_base3000,0.8473134197805366,0.006858894812306307,stratified_log_variance,0.45802666666666664,0.009230750541291606,0.23944000000000001,0.0024379226129363995,0.17269333333333334,0.009555526614943254,0.09469333333333334,0.0016189983185771215,0.035146666666666666,0.0009695818113438831,0.5419733333333333,0.009230750541291625
32.0,0.0,15000,3.487809622009052e-05,3.980838628209473e-06,0.0031132732176693476,0.0003403165623196536,0.000883303003648554,9.20995969282551e-05,0.0003004730215639592,2.052760741565838e-05,0.00013393904902243405,2.360311764450942e-05,0.0018979806159059838,0.0002114927683038601,0.0008226663007514746,4.65268549474539e-05,3.487809622009052e-05,3.980838628209473e-06,0.0014076174833197003,0.00023670417756205917,0.4154733342691596,0.022887282871357204,0.000763030448236007,7.477426365359513e-05,8.850847340606076e-05,5.318952823512118e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010599965888015337,6.432005134571637e-06,0.9388879552273582,0.011269129589563361,0.7002715468225963,0.023211549140845143,0.002036808282354887,0.00016362949954087876,active_base3000,0.8437160616526423,0.00267934728817958,stratified_log_variance,0.4515777777777778,0.012155332112510627,0.23968888888888887,0.003453107385715644,0.17304444444444445,0.00888016238312212,0.09862222222222222,0.000684934889218774,0.03706666666666667,0.0015124177357487595,0.5484222222222223,0.012155332112510644
32.0,0.0,5000,3.837298397243147e-05,4.570465169085378e-06,0.003450718772189805,0.00062021657328688,0.0008621340674764333,2.745055682955167e-05,0.00039198289810556613,2.5997682862730878e-05,0.0001777018213395557,1.915327579500539e-05,0.0018002550850479161,0.0002874182233049853,0.0008439756666596275,2.727727855614851e-05,3.837298397243147e-05,4.570465169085378e-06,0.0016441417076447126,0.00022875137350062221,0.42628497958650446,0.006466352204742303,0.000831919704019898,0.00010520826735775428,8.392937039995256e-05,8.498078354318836e-07,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00013113220489281124,8.63557111209886e-06,0.94184282962082,0.009255284310582928,0.7784016428612706,0.024727124166682407,0.0025570740514901714,0.0005450731728963285,active_base5000,0.8305224525488981,0.003733530001691232,stratified_log_variance,0.48360000000000003,0.006659329295557224,0.17733333333333334,0.0033038697848970272,0.18466666666666667,0.0003771236166328231,0.11873333333333332,0.0040835714216302796,0.03566666666666667,0.0016679994670929068,0.5164,0.006659329295557198
32.0,0.0,7500,3.0332982470131885e-05,7.888133919743694e-06,0.0031136847415848996,0.00033350234299156696,0.0008141423610358972,4.629660083953713e-05,0.0003323507212232764,3.280215572943659e-05,0.00015522358937097898,2.156210607903658e-05,0.0017683228587715247,7.759266312367356e-05,0.000830024769880052,2.1178690563716016e-05,3.0332982470131885e-05,7.888133919743694e-06,0.0014284042921372004,0.00017607484900801506,0.40105433157658094,0.017967255891827183,0.0007525987395299918,6.038367750081605e-05,7.802793379596551e-05,8.85633939585816e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00011491079187597396,1.2234011719621721e-05,0.9288706782636994,0.01962704569842377,0.7157726287524792,0.03731496193713338,0.002333664716619724,0.000339008909634632,active_base5000,0.8407522540460901,0.004169175829518801,stratified_log_variance,0.4639111111111111,0.013569610200284101,0.2172888888888889,0.00496665423811519,0.17813333333333334,0.008602497484042822,0.1064888888888889,0.007955679701079773,0.03417777777777778,0.0018260123185932552,0.5360888888888888,0.013569610200284075
32.0,0.0,10000,2.9700605479050266e-05,4.455446876953937e-06,0.0029412120872789912,0.0004709688459647978,0.0008199542380992903,0.000126244894916071,0.00029597796575141195,1.0501917822672161e-05,0.00012685028768117946,3.2382335488809883e-06,0.0018348363839272176,0.00027083387136094916,0.0008071302171905108,2.1883195824502037e-05,2.9700605479050266e-05,4.455446876953937e-06,0.0013043313420787591,0.000227124585010843,0.38466741016018463,0.02795801196590614,0.0007180510748753772,0.00010689746297050073,7.736071741722601e-05,1.3184764994870452e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,9.730109307260442e-05,2.681801224392065e-06,0.9383946103800592,0.01563673347885273,0.6776366576695318,0.01772055619013611,0.0019602951866686106,0.00030960965414957183,active_base5000,0.8472665851226632,0.002747132633986119,stratified_log_variance,0.45796666666666663,0.013086974015748964,0.23246666666666668,0.007061790770681954,0.1718666666666667,0.005837998134825167,0.10253333333333332,0.005897645481225728,0.035166666666666666,0.0023612614331233136,0.5420333333333334,0.01308697401574897
32.0,0.0,12500,2.7613354589228773e-05,5.146124648104801e-06,0.0031790100914061794,5.809766377560246e-05,0.0008217639137875071,4.131539338326462e-05,0.000295490487764826,2.7093163328566474e-05,0.000125019964523116,1.8420540991008345e-05,0.0018286417601204145,5.402841473680943e-05,0.0007943605330942746,2.1511811370159127e-05,2.7613354589228773e-05,5.146124648104801e-06,0.0014359285917514434,5.485112642070624e-05,0.3799925065559166,0.0075708808458680365,0.0007584914743952333,1.2497319465443043e-05,7.742192853280964e-05,9.460093241360875e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,9.628615697492494e-05,5.030476376886678e-06,0.9374681223583522,0.012046703071267742,0.6553488129102921,0.0233725813639073,0.002125524171635559,0.00010721788052906047,active_base5000,0.8541228066769122,0.008490848848681851,stratified_log_variance,0.4558933333333333,0.010287874200025754,0.23768,0.005409719647695864,0.17085333333333333,0.00366625452229141,0.10050666666666667,0.005055566788754313,0.03506666666666666,0.002255501915070985,0.5441066666666666,0.010287874200025754
32.0,0.0,15000,3.391357907694317e-05,5.393291312759616e-06,0.002838075099358374,5.819692921758194e-05,0.0008220949571920805,6.899497809450121e-05,0.0003171816307232744,4.2547304042373876e-05,0.00014931331330040446,4.368460354636556e-05,0.0017436104702440187,0.0003208770529080144,0.0008124744803107898,3.782724168073577e-05,3.391357907694317e-05,5.393291312759616e-06,0.0012935301336864827,8.828221676569439e-05,0.39914801844898945,0.008815624944729735,0.0007059749290825246,6.75131946807349e-06,8.347636382192529e-05,4.7986040826820795e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010467112181834027,9.888492133990887e-06,0.9474549422491947,0.004264308123987533,0.6865471570059682,0.018393701616785794,0.0018588181311456591,9.040444951841344e-05,active_base5000,0.8462187930167516,0.0008152564447541833,stratified_log_variance,0.4534222222222222,0.006091726832554891,0.23757777777777778,0.0063745636500387275,0.1733111111111111,0.0014969928704977199,0.10022222222222221,0.0033441306608060664,0.03546666666666667,0.0018981472448055647,0.5465777777777777,0.006091726832554865
